MRYLEJN	Maryland East Junction	01-01-1995 00:00:00		539300	184800	O	3	50436	N	 
MRYLWJN	Maryland West Junction	01-01-1995 00:00:00		539400	184800	O	3	50437	N	 
MSBD	Mossband	01-01-1995 00:00:00		333900	566500	O	6	09097	N	 
MSELBGH	Musselburgh	01-01-1995 00:00:00		333371	672397	O	9	04803	N	 
MSGT	Moses Gate	01-01-1995 00:00:00		373500	406700	O	6	31613	N	 
MSGTLPS	Moses Gate Loops	12-12-2004 00:00:00		652346	341234	O	6	31612	N	 
MSHBRKX	Marsh Brook Level Crossing	01-01-1995 00:00:00		345430	303954	O	5	76382	N	 
MSHFILD	Marshfield	01-01-1995 00:00:00		326600	181700	O	5	77086	N	 
MSHMLEC	Marsh Mills ECC	01-01-1995 00:00:00		999999	999999	O	4	84084	N	 
MSLH	Mossley Hill	01-01-1995 00:00:00		339200	387300	O	6	36185	N	 
MSLMWZB	Marshall Meadow Zone Bry	09-12-2012 00:00:00		0	0	O	7	04846	N	 
MSRYDCL	Menstrie D.C.L.	01-01-1995 00:00:00		285800	696700	O	9	03383	N	 
MSSC385	Manchester South Sig MS385	23-05-2004 00:00:00		999999	999999	O	6		N	 
MSSC423	Manchester South Sig MS423	23-05-2004 00:00:00		999999	999999	O	6		N	 
MSSC604	Manchester S Sig MS604/606	23-05-2004 00:00:00		999999	999999	O	6		N	 
MSSC739	Manchester South Sig MS1739	23-05-2004 00:00:00		999999	999999	O	6		N	 
MSSC750	Manchester S Sig MS1750/52	23-05-2004 00:00:00		999999	999999	O	6		N	 
MSSD	Moss Side	01-01-1995 00:00:00		337900	430200	O	6	30039	N	 
MSSNDET	Mossend Down Yard GBRF	01-01-1995 00:00:00		0	0	O	9	07362	N	 
MSSPARK	Mosspark	01-01-1995 00:00:00		253000	663300	O	9	07119	N	 
MSTN	Moston	01-01-1995 00:00:00		388900	402800	O	6	31303	N	 
MSTO14	Maidstone East Signal ME14	01-01-1999 00:00:00		0	0	M	3		N	 
MSTO9	Maidstone East Signal ME9	01-01-1999 00:00:00		0	0	M	3	89318	N	 
MSTONEB	Maidstone Barracks	01-01-1995 00:00:00		575400	156100	O	3	89313	N	 
MSTONEE	Maidstone East	01-01-1995 00:00:00		575800	156200	T	3	89403	N	 
MSTONEW	Maidstone West	01-01-1995 00:00:00		575600	155300	T	3	89315	N	 
MSTOW57	Maidstone West Signal MS57	01-01-1999 00:00:00		0	0	M	3	89316	N	 
MSTOWCS	Maidstone West Carriage Sg	01-01-1999 00:00:00		0	0	M	3		N	 
MSTOWUS	Maidstone West Up Sidings	01-01-1999 00:00:00		0	0	M	3	89317	N	 
MTFL	Mount Florida	01-01-1995 00:00:00		258400	661600	O	9	07236	N	 
MTHLPS	Methil P.S.	01-01-1995 00:00:00		332700	697800	O	9	03234	N	 
MTHLWST	Methil West	01-01-1995 00:00:00		336800	699100	O	9	03233	N	 
MTHRNGH	Metheringham	01-01-1995 00:00:00		507500	361500	O	8	44093	N	 
MTHRSCP	Scopwick	24-09-2000 00:00:00		999999	999999	O	8	44094	N	 
MTIMER	Mortimer	01-01-1995 00:00:00		464200	167200	O	3	86059	N	 
MTRBDGJ	Mitre Bridge Jn	01-01-1995 00:00:00		522500	182400	T	3	72237	N	 
MTRMYSH	Mottram Yard Staff Halt	01-01-1995 00:00:00		400900	394000	O	6	32235	N	 
MTRPLTJ	Metropolitan Jn	01-01-1995 00:00:00		532400	180300	O	3	88400	N	 
MUCK	Muck	01-01-1995 00:00:00		133500	785000	O	9		Y	 
MUIREND	Muirend	01-01-1995 00:00:00		257600	659800	O	9	07567	N	 
MUIZEN	Muizen	01-01-1995 00:00:00		847178	129572	O	3	00857	N	 
MULBEN	Mulben	01-03-2001 00:00:00		999999	999999	O	9	02010	N	 
MULHING	Mulhouse Ile Napolean Gar	01-01-1995 00:00:00		846093	123000	O	3	00778	N	 
MULHNRD	Mulhouse Nord	01-01-1995 00:00:00		846093	122900	O	3	00777	N	 
MUNCHEN	Munchen	01-01-1995 00:00:00		848093	199500	O	3	00065	N	 
MURODS	Muir of Ord Down Sdg DCL	12-12-2004 00:00:00		132685	857546	O	9	01095	N	 
MUROORD	Muir of Ord	01-01-1995 00:00:00		256563	853874	O	9	01094	N	 
MUROUS	Muir of Ord Up Siding	12-12-2004 00:00:00		324534	453784	O	9	01096	N	 
MURTHLY	Murthly	01-01-1995 00:00:00		308100	744600	O	9	03108	N	 
MYTHLMR	Mytholmroyd	01-01-1995 00:00:00		401300	425800	O	7	18451	N	 
NABT	Newton Abbot	01-01-1995 00:00:00		286800	71200	O	4	83624	N	 
NABTHAC	Newton Abbot Hackney Yd	01-01-1995 00:00:00		999999	999999	T	4	83612	N	 
NABTHAK	Newtn Abbt Hackny Yard FHH	29-09-2002 00:00:00		999999	999999	M	4	83613	N	 
NABTWJ	Newton Abbot West Junction	01-01-1995 00:00:00		0	0	M	4	83625	N	 
NACTON	North Acton LT	01-01-1999 00:00:00		0	0	M	3		N	 
NADINS	Nadins Disposal Point	01-01-1995 00:00:00		428000	321150	O	5	58015	N	 
NAFEBAG	Burton Agnes	24-09-2000 00:00:00		999999	999999	O	7	19012	N	 
NAFERTN	Nafferton	01-01-1995 00:00:00		505900	458500	O	7	19015	N	 
NAILSEA	Nailsea & Backwell	01-01-1995 00:00:00		347900	169200	O	4	81903	N	 
NAIRN	Nairn	01-01-1995 00:00:00		292849	848399	O	9	01125	N	 
NAIRNCE	Nairn Siding ISU (CE)	12-12-2004 00:00:00		543765	623647	O	9	01126	N	 
NAMUR	Namur	01-01-1995 00:00:00		847178	129772	O	3	00861	N	 
NANTWCH	Nantwich	01-01-1995 00:00:00		365300	351900	T	5	42172	N	 
NANTWLC	Willaston LC	05-05-2001 00:00:00		999999	999999	O	5	42173	N	 
NAPCENT	Napoli Centrale	30-09-2001 00:00:00		999999	999999	O	3	00353	Y	 
NARBRO	Narborough	01-01-1995 00:00:00		454100	297400	O	8	59301	N	 
NASHENX	Nashenden Crossover	02-06-2002 00:00:00		999999	999999	O	3	89552	N	 
NAVGTNR	Navigation Road	01-01-1995 00:00:00		377300	388800	O	6	37227	N	 
NAVRDJ	Navarino Road Jn	01-01-1995 00:00:00		534500	184900	O	3	52045	N	 
NBAR133	New Barnet Signal K133	12-12-2004 00:00:00		653457	976473	O	8	54012	N	 
NBARNET	New Barnet	01-01-1995 00:00:00		526500	196000	O	8	54011	N	 
NBCKNHM	New Beckenham	01-01-1995 00:00:00		536700	170500	T	3	88317	N	 
NBCKSDG	New Beckenham Siding	27-07-1999 00:00:00		999999	999999	O	3	88318	N	 
NBERWCK	North Berwick	01-01-1995 00:00:00		354700	685200	T	9	04824	N	P
NBLYACN	North Blyth Alcan	01-01-1995 00:00:00		431200	582400	O	7	12221	N	B
NBLYAGB	North Blyth Alcan GBRF	01-01-1999 00:00:00		0	0	O	7	12226	N	 
NBLYEWS	North Blyth (DBS)	01-01-1995 00:00:00		0	0	M	7	12222	N	 
NBLYFHH	North Byth (FLHH)	11-06-2006 00:00:00		999999	999999	O	7	12220	N	 
NBLYGBF	North Blyth GBRF	01-01-1995 00:00:00		0	0	M	7	12225	N	 
NBLYLP	North Blyth Loop	01-01-1995 00:00:00		431200	584200	O	7	12223	N	 
NBLYRP	North Blyth RP GBRF	09-12-2012 00:00:00		0	0	O	7	12227	N	 
NBRG	Newburgh	01-01-1995 00:00:00		320500	715000	O	9	03211	N	P
NBRWGE	Newbridge (Ebbw Vale)	11-06-2006 00:00:00		999999	999999	O	5	76634	N	 
NBTN	New Brighton	01-01-1995 00:00:00		330400	393900	T	6	38010	N	 
NBTN606	New Brighton Signal 606	01-01-1995 00:00:00		330400	393600	O	6	38011	N	 
NBTNSD1	New Brighton Siding No 1	01-01-1995 00:00:00		330400	393800	O	6	38010	N	 
NBTNSD2	New Brighton Siding No 2	01-01-1995 00:00:00		330400	393700	O	6	38010	N	 
NBTNWSG	New Brighton Wall Siding	01-01-1995 00:00:00		330400	393500	O	6	38010	N	 
NCRAGHA	Newcraighall	28-09-2001 00:00:00		999999	999999	O	9	04718	N	 
NCRASJN	Newcraighall South Jn	14-12-2014 00:00:00		0	0	O	9	04708	N	 
NDULWCH	North Dulwich	01-01-1995 00:00:00		532900	174600	O	3	87608	N	 
NEAS25	Neasden South JN SIG ME25	11-12-2011 00:00:00		0	0	O	5	63030	N	 
NEAS327	Neasden South Jn SIG ME327 	11-12-2011 00:00:00		0	0	O	5	63028	N	 
NEAS34	Neasden South Jn SIG ME34	11-12-2011 00:00:00		0	0	O	5	63029	N	 
NEAS525	Neasden South Jn Sig ME525	10-12-2006 00:00:00		999999	999999	O	5	63001	N	 
NEAS536	Neasden South Jn Sig ME536	10-12-2006 00:00:00		999999	999999	O	5	63019	N	 
NEASCGB	Neasden Charrington GBRf	18-05-2014 00:00:00		0	0	O	5	63031	N	 
NEASCSG	Neasden Charrington Sdgs	20-04-1999 00:00:00		999999	999999	O	5	63014	N	 
NEASDGS	Neasden Engrs Sdgs	20-04-1999 00:00:00		999999	999999	O	5	63013	N	 
NEASDND	Neasden Depot, (LUL)	01-01-1995 00:00:00		519730	187702	O	5	63016	N	 
NEASDNS	Neasden South Sidings	26-03-2000 00:00:00		999999	999999	O	5	63011	N	 
NEASDSJ	Neasden South Jn	01-01-1995 00:00:00		521200	185500	T	5	63018	N	 
NEASFHH	Neasden Charrington FLHH	12-12-2005 00:00:00		111111	111112	M	5	63017	N	 
NEASJN	Neasden Jn	01-01-1995 00:00:00		521400	185100	T	5	63010	N	 
NEASKV	Kilburn Viaduct	05-05-2001 00:00:00		999999	999999	O	5	63020	N	 
NEASTC	Neasden T.C.	01-01-1995 00:00:00		521200	185300	T	5	63012	N	 
NEATABW	Neath Abbey Warf (DBS)	01-01-1999 00:00:00		0	0	O	5	79257	N	 
NEATAGB	Neath Abbey Wharf GBRf	18-05-2014 00:00:00		0	0	O	5	79258	N	 
NEATCE	Neath East (CE)	12-12-2004 00:00:00		734745	452346	O	5	79412	N	 
NEATH	Neath	01-01-1995 00:00:00		275100	197500	T	5	79411	N	 
NEATNBJ	Neath N & B Jn	01-01-1995 00:00:00		275200	198200	O	5	79498	N	 
NEEDHAM	Needham Market	01-01-1995 00:00:00		609100	254900	O	3	49016	N	 
NEILSTN	Neilston	01-01-1995 00:00:00		247800	657000	T	9	07237	N	P
NEILTBS	Neilston Turnback Sdg	01-01-1995 00:00:00		247800	656800	O	9	07237	N	 
NELMHAM	North Elmham	01-01-1995 00:00:00		599300	320300	O	4		N	 
NENG479	New England Nth P479	01-01-1999 00:00:00		0	0	O	8	45029	N	 
NENGLNN	New England Nth Jn.	01-01-1995 00:00:00		517600	301400	O	8	45028	N	 
NESTON	Neston	01-01-1995 00:00:00		329200	377800	O	6	38035	N	 
NETHRTN	Nethertown	01-01-1995 00:00:00		298600	507900	O	6	10197	N	 
NETLETC	Netley Emergency TLG Xover	01-01-1999 00:00:00		0	0	T	3	86220	N	 
NETLEY	Netley	01-01-1995 00:00:00		446400	108600	O	3	86219	N	 
NEUULM	Neu Ulm	01-01-1995 00:00:00		848093	199400	O	3	00063	N	 
NEVLEJN	Neville Hill East Jn	01-01-1995 00:00:00		433510	433910	O	7	17113	N	 
NEVLFHH	Neville Hill Depot (FHH)	23-11-2001 00:00:00		999999	999999	O	7	17118	N	 
NEVLFPT	Neville Hill Depot (EWS)	20-11-2002 00:00:00		999999	999999	O	7	17116	N	 
NEVLHUS	Neville Hill Up Sidings	01-01-1995 00:00:00		432596	433700	O	7	17114	N	 
NEVLTMD	Neville Hill T&R.S.M.D	01-01-1995 00:00:00		432968	433818	O	7	17115	N	 
NEVLWJN	Neville H. West Jn	01-01-1995 00:00:00		432396	433667	M	7	17117	N	 
NEWAHYK	Hykeham Crossroads	12-06-2005 00:00:00		999999	999999	O	8		Y	 
NEWALCN	Lincoln Bus Station	12-06-2005 00:00:00		801080	911107	M	7		N	 
NEWANG	Newark North Gate	01-01-1995 00:00:00		480500	354500	T	8	44304	N	 
NEWANGS	Newark North Gate Sidings	08-12-2013 00:00:00		0	0	O	8	44306	N	 
NEWANSH	Newark North Gate Shunt Sdg	02-09-1998 00:00:00		999999	999999	O	8	44305	N	 
NEWASCH	Southwell Norwood Gardens	20-05-2001 00:00:00		999999	999999	O	8		N	 
NEWASWG	Southwell Westgate	20-05-2001 00:00:00		999999	999999	O	8		N	 
NEWASWN	Swinderby A46 Roundabout	12-06-2005 00:00:00		999999	999999	O	8		Y	 
NEWAWSH	Witham St. Hughes	10-12-2006 00:00:00		999999	999999	M	7		N	 
NEWB479	Newbury Ground Position Sig 479	01-01-1999 00:00:00		0	0	O	4	74799	N	 
NEWB484	Newbury Signal 484	01-01-1999 00:00:00		0	0	O	4	74807	N	 
NEWB824	Newbury Signals 824	01-01-1999 00:00:00		0	0	O	4	74804	N	 
NEWB831	Newbury Signal T6831	14-12-2014 00:00:00		0	0	O	4	74808	N	 
NEWB844	Newbury Signal T6844	14-12-2014 00:00:00		0	0	O	4	74809	N	 
NEWB865	Newbury Signal T2865	14-12-2014 00:00:00		0	0	O	4	74810	N	 
NEWB867	Newbury Signal T2867	14-12-2014 00:00:00		0	0	O	4	74811	N	 
NEWBRCE	Newbury Racecourse (CE)	12-12-2004 00:00:00		645747	976875	O	4	74797	N	 
NEWBRYR	Newbury Racecourse	01-01-1995 00:00:00		448200	166800	O	4	74798	N	 
NEWBURY	Newbury	01-01-1995 00:00:00		447200	166700	T	4	74803	N	L
NEWBYD	Newbury Yard	12-12-2004 00:00:00		754565	342542	O	4	74802	N	 
NEWCLEE	New Clee	01-01-1995 00:00:00		528500	410400	O	7	21137	N	 
NEWHVHA	Newhaven Day Aggregates	01-01-1995 00:00:00		544900	102300	O	3	88234	N	 
NEWHVM3	Newhaven Marine No 3 Sdg	23-05-2004 00:00:00		776343	654865	O	3	88240	N	 
NEWHVM4	Newhaven Marine No4 Sdg	28-05-2000 00:00:00		999999	999999	O	3	88240	N	 
NEWHVNH	Newhaven Harbour	01-01-1995 00:00:00		544900	100900	T	3	88236	N	 
NEWHVNM	Newhaven Marine	01-01-1995 00:00:00		545000	100700	T	3	88237	N	 
NEWHVNT	Newhaven Town	01-01-1995 00:00:00		544900	101500	O	3	88231	N	 
NEWHVNY	Newhaven Town Yard	09-12-2012 00:00:00		0	0	O	3	88241	N	 
NEWKEWJ	New Kew Jn	01-01-1995 00:00:00		519100	178100	O	3	87146	N	 
NEWLANE	New Lane	01-01-1995 00:00:00		342800	413100	O	6	35020	N	 
NEWMLDN	New Malden	01-01-1995 00:00:00		521400	168700	T	3	87169	N	 
NEWNGTN	Newington	01-01-1995 00:00:00		585900	165000	O	3	89021	N	 
NEWPRTE	Newport (Essex)	01-01-1995 00:00:00		551781	231777	O	3	47331	N	 
NEWQUAY	Newquay	01-01-1995 00:00:00		181600	61700	T	4	85261	N	B
NEWSGAT	New Southgate	01-01-1995 00:00:00		528700	192200	O	8	54031	N	 
NEWTDOU	Doughty's Level Crossing	05-05-2001 00:00:00		999999	999999	O	5	64309	N	 
NEWTNJ	Newton Jn.	01-01-1995 00:00:00		401374	295335	O	5	65675	N	 
NEWX296	New Cross Gate Sig EL296	08-12-2013 00:00:00		0	0	O	3	87589	N	 
NEWX573	New Cross Gate Sig L1573	01-01-1999 00:00:00		0	0	O	3	87593	N	 
NEWX584	New Cross Gate Sig LI584	01-01-1995 00:00:00		0	0	M	3	87598	N	 
NEWXCSD	New Cross Gate C.S.D.	01-01-1995 00:00:00		0	0	T	3	87584	N	 
NEWXDHS	New Cross Gate Dpt Hdshunt	01-01-1995 00:00:00		0	0	T	3	87585	N	 
NEWXDWR	New Cross Gate Dpt Wash Rd	01-01-1995 00:00:00		0	0	T	3	87583	N	 
NEWXGEL	New Cross Gate Station ELL	01-01-1995 00:00:00		0	0	T	3	87603	N	 
NEWXGTE	New Cross Gate	01-01-1995 00:00:00		536200	177000	O	3	87603	N	 
NEWXMDP	New Cross Gate Mtnce Dpt	01-01-1995 00:00:00		0	0	T	3	87586	N	 
NEWXNJN	New Cross Gate North Jn	01-01-1995 00:00:00		0	0	T	3	87588	N	 
NEWXUCS	New Cross Up Sussex Loop	01-01-1995 00:00:00		0	0	M	3	87597	N	 
NGWR	Nant Gwernol	01-01-1995 00:00:00		999999	999999	O	5		Y	 
NHALLP	New Hall Loop	01-01-1995 00:00:00		571699	207667	O	4		N	 
NHEY	New Hey	01-01-1995 00:00:00		393800	411600	O	6		N	 
NHOL	New Holland	01-01-1995 00:00:00		508100	424400	O	7	21005	N	 
NHOLBS	New Holland Bulk Services	18-09-1998 00:00:00		999999	999999	O	7	21007	N	 
NIDRINJ	Niddrie North Jn	01-01-1995 00:00:00		330870	673280	O	9	04651	N	 
NIDRISJ	Niddrie South Jn	01-01-1995 00:00:00		332580	670733	O	9	04655	N	 
NIDRIWJ	Niddrie West Jn	01-01-1995 00:00:00		330597	671270	O	9	04657	N	P
NIMES	Nimes	01-01-1995 00:00:00		846093	122700	O	3	00786	N	 
NINELMJ	Nine Elms Jn	01-01-1995 00:00:00		529700	176800	T	3	87215	N	 
NINIANP	Ninian Park	01-01-1995 00:00:00		316700	175900	T	5	78511	N	 
NITSH	Nitshill	01-01-1995 00:00:00		252200	660100	O	9	07225	N	 
NKELSEY	North Kelsey	01-01-2000 00:00:00		999999	999999	O	7		N	 
NKENTEJ	North Kent East Jn	01-01-1995 00:00:00		536300	177900	T	3	88409	N	 
NLANRST	North Llanrwst	01-01-1995 00:00:00		280100	362000	O	6	40060	N	 
NLNCLNJ	North Lincoln Jn	01-01-1995 00:00:00		496300	371500	O	7	22015	N	 
NLRTDBW	Danby Wiske	24-09-2000 00:00:00		999999	999999	O	7	15875	N	 
NLRTEJN	Northallerton East Jn	06-12-1999 00:00:00		999999	999999	O	7	15880	N	 
NLRTN	Northallerton	01-01-1995 00:00:00		436400	493200	T	7	15883	N	 
NLRTNCH	Castle Hills Loop	01-01-1995 00:00:00		436000	494300	O	7	15884	N	 
NLRTNUS	Northallerton Up Sidings	09-12-2012 00:00:00		436399	493442	O	7	15886	N	 
NLRTREV	Northallerton Rev Line	23-05-2004 00:00:00		234532	765474	O	7	15878	N	 
NLRTWDR	Wensleydale Railway	23-05-2004 00:00:00		999999	999999	O	7	15901	N	 
NLSN	Nelson	01-01-1995 00:00:00		385900	436600	O	6	29033	N	 
NMBRLPK	Northumberland Park	01-01-1995 00:00:00		534800	191000	O	3	51929	N	 
NMILTON	New Milton	01-01-1995 00:00:00		424200	95200	O	3	86911	N	 
NMPT050	Northampton Sig RY1050	09-12-2012 00:00:00		474733	260475	O	5	70115	N	 
NMPT216	Northampton Signal RY1216	01-01-1999 00:00:00		0	0	O	5	70114	N	 
NMPT218	Northampton Signal RY1218	01-01-1995 00:00:00		545436	568769	O	5	70113	N	 
NMPTBAY	Northampton Bay	26-03-2000 00:00:00		999999	999999	O	5	70100	N	 
NMPTBST	Northampton Bridge St CE	12-12-2004 00:00:00		654747	233525	O	5	70111	N	 
NMPTCMD	Northampton C.M.D.	01-01-1995 00:00:00		474800	260400	O	5	70112	N	 
NMPTEMA	Northampton EMU Arrivals	09-12-2012 00:00:00		474733	260475	O	5	70098	N	 
NMPTEMD	Northampton EMD	11-12-2005 00:00:00		578396	362373	O	5	70099	N	 
NMPTHHT	Hunsbury Hill Tunnel	05-05-2001 00:00:00		999999	999999	O	5	70120	N	 
NMPTMLJ	Northampton Mill Lane Jn	01-01-1995 00:00:00		470692	261864	O	5	70097	N	 
NMPTN	Northampton	01-01-1995 00:00:00		474800	260500	T	5	70100	N	 
NMPTNCY	Northampton Castle Yard	01-01-1995 00:00:00		471363	259946	O	5	70102	N	 
NMPTNN4	Northampton DGL	01-01-1995 00:00:00		471363	260946	O	5	70107	N	 
NMPTNNJ	Northampton North Jn	01-01-1995 00:00:00		472855	260898	O	5	70103	N	 
NMPTNRS	Northampton Riverside Sdgs	01-01-1995 00:00:00		476111	258722	O	5	70101	N	 
NMPTNSJ	Northampton South Jn	01-01-1995 00:00:00		477738	256682	O	5	70105	N	 
NMPTNTC	Northampton T.C.	09-12-2012 00:00:00		0	0	O	5	70104	N	 
NMPTNUS	Northampton Up Sidings	01-01-1995 00:00:00		477738	256582	O	5	70104	N	 
NMPTUR	Northampton Up Reception	02-02-2004 00:00:00		543563	676457	O	5	70108	N	 
NNRYMLJ	Nunnery Main Line Jn	01-01-1995 00:00:00		436400	387700	O	7	25635	N	 
NNTN	Nuneaton	01-01-1995 00:00:00		436500	292200	T	5	69021	N	B
NNTN205	Nuneaton Sig WN4205	01-01-1999 00:00:00		0	0	O	5	69014	N	 
NNTN223	Nuneaton Sig NW4223	01-01-1999 00:00:00		0	0	O	5	69026	N	 
NNTN226	Nuneaton Sig NW4226	12-12-2010 00:00:00		0	0	O	5	69029	N	 
NNTN242	Nuneaton Sig NW4242	12-12-2010 00:00:00		0	0	O	5	69004	N	 
NNTN261	Nuneaton Sig WN1261	01-01-1999 00:00:00		0	0	O	5	69028	N	 
NNTN266	Nuneaton Sig NL1266	12-12-2010 00:00:00		0	0	O	5	69005	N	 
NNTN427	Nuneaton Sig NL3427	01-01-1999 00:00:00		0	0	O	5	69012	N	 
NNTN433	Nuneaton Sig RN5433	09-12-2012 00:00:00		0	0	O	5	69035	N	 
NNTN446	Nuneaton Sig NL3446	01-01-1999 00:00:00		0	0	O	5	69011	N	 
NNTN511	Nuneaton Sig 511	01-01-1995 00:00:00		0	0	O	8	69017	N	 
NNTN539	Nuneaton Sig RN9539	12-12-2010 00:00:00		0	0	O	5	69006	N	 
NNTN550	Nuneaton Sig NL9550	12-12-2010 00:00:00		0	0	O	5	69008	N	 
NNTNABJ	Nuneaton Abbey Jn	05-05-2001 00:00:00		999999	999999	O	5	66190	N	 
NNTNANJ	Canal Farm Junction	11-12-2011 00:00:00		0	0	O	5	69033	N	 
NNTNASJ	Ashby Junction	01-01-1995 00:00:00		0	0	O	5	69013	N	 
NNTNCHC	Nuneaton Chilvers Coton Jn	01-01-1995 00:00:00		0	0	M	5	69101	N	 
NNTNCVE	Nuneaton Civil Engineers	01-01-1995 00:00:00		436501	292200	O	5	69022	N	 
NNTNHS	Nuneaton HS/'A'Sdgs	26-03-2000 00:00:00		999999	999999	O	5	69019	N	 
NNTNMID	Nuneaton Midland Jn	05-05-2001 00:00:00		999999	999999	O	5	69015	N	 
NNTNMYJ	Nuneaton Midland Yard Jn	11-12-2011 00:00:00		0	0	O	5	69034	N	 
NNTNSHJ	Nuneaton South Jn	01-01-1995 00:00:00		436500	292198	O	5	69018	N	 
NNTNVTC	Nuneaton Cemetary Sdgs	26-03-2000 00:00:00		999999	999999	O	5	69016	N	 
NNTYRNN	Nantyronen	01-01-1995 00:00:00		999999	999999	O	5		Y	 
NOISLSC	Noisy-le-Sec Cmt	01-01-1995 00:00:00		846093	122600	O	3	00754	N	 
NORBURY	Norbury	01-01-1995 00:00:00		530700	169700	O	3	87633	N	 
NORMCW	Wakefield Europort C&W RFD	23-04-1999 00:00:00		999999	999999	O	7	17198	N	 
NORMFLT	Wakefield Europort FLiners	22-06-2000 00:00:00		999999	999999	O	7	17201	N	 
NORMGBF	Wakefield Europort GBRF	29-09-2002 00:00:00		543165	764587	M	7	17202	N	 
NORMGF	Wakefield Euroterminal GF	19-05-2000 00:00:00		999999	999999	O	7	17199	N	 
NORMNTN	Normanton	01-01-1995 00:00:00		438000	422600	O	7	18041	N	 
NORMPW	Wakefield Europort RFD	01-01-1995 00:00:00		439500	424550	O	7	17197	N	 
NORTONE	Norton East Jn.	01-01-1995 00:00:00		443100	522500	O	7	15033	N	 
NORTONS	Norton South Jn.	01-01-1995 00:00:00		443000	522100	T	7	15032	N	 
NORTONW	Norton West Jn	01-01-1995 00:00:00		442600	522400	O	7	15035	N	 
NORWBOP	Norwood Booking On Point	05-06-1996 00:00:00		999999	999999	O	3	87640	N	 
NORWDDY	Norwood Turnback Siding	01-01-1995 00:00:00		533600	167300	O	3	87641	N	 
NORWDFJ	Norwood Fork Jn.	01-01-1995 00:00:00		533500	167300	O	3	87640	N	 
NORWDJ	Norwood Junction	01-01-1995 00:00:00		534000	168200	T	3	87643	N	L
NOVARA	Novara	01-01-1995 00:00:00		848093	197900	O	3	00328	N	 
NPLE813	North Pole Signal VC813	01-01-1995 00:00:00		523100	181600	O	3	72238	N	 
NPLE816	North Pole Sig VC816	01-01-1995 00:00:00		0	0	T	3	72238	N	 
NPLE818	North Pole Signal VC818	01-01-1995 00:00:00		522800	182000	O	3	72238	N	 
NPLE820	North Pole Signal VC820	29-05-1999 00:00:00		999999	999999	O	3	72239	N	 
NPLEINT	North Pole International	01-01-1995 00:00:00		522656	182039	T	3	72239	N	 
NPLETB	North Pole Turnback Siding	01-01-1999 00:00:00		0	0	O	3	72244	N	 
NPOLEJ	North Pole Jn	01-01-1995 00:00:00		522900	181900	T	3	72238	N	 
NPUD	New Pudsey	01-01-1995 00:00:00		422200	434300	O	7	18651	N	 
NQNSFRY	North Queensferry	01-01-1995 00:00:00		314186	679588	O	9	03338	N	 
NRBERTH	Narberth	01-01-1995 00:00:00		212100	214800	O	5	80217	N	 
NRBITON	Norbiton	01-01-1995 00:00:00		519500	169500	O	3	87163	N	 
NRBONNE	Narbonne	01-01-1995 00:00:00		846093	122800	O	3	00787	N	 
NRCH	Norwich	01-01-1995 00:00:00		623900	308400	T	3	48231	N	B
NRCH141	Norwich Crown Point SG CP1491	01-01-1995 00:00:00		623950	308450	O	3	48222	N	 
NRCH149	Crown Point Sig CO1498	01-01-1995 00:00:00		999999	999999	M	3	48222	N	 
NRCH176	Crown Point Sig CO1762	01-01-1995 00:00:00		239046	234895	M	3		N	 
NRCHCSD	Norwich Stn C.S.D.	01-01-1995 00:00:00		623704	308200	O	3	48232	N	 
NRCHGBF	Norwich GB Railfreight	01-01-1995 00:00:00		999999	999999	M	3	48220	N	 
NRCHTC	Norwich T.C.	01-01-1995 00:00:00		623704	308100	O	3	48230	N	 
NRCHTHP	Norwich Thorpe CE Sidings	01-01-1995 00:00:00		999999	999999	O	3	48228	N	 
NRCHTMD	Norwich C.Pt. T.&R.S.M.D	01-01-1995 00:00:00		623704	308234	O	3	48221	N	 
NRCHTPJ	Norwich Thorpe Junction	01-01-1995 00:00:00		999999	999999	T	3	48236	N	 
NRCHVIC	Norwich Victoria	01-01-1995 00:00:00		623704	308000	O	3	48313	N	 
NRMNSBY	Normans Bay	01-01-1995 00:00:00		568300	105600	O	3	88272	N	 
NRTF	Northfield	01-01-1995 00:00:00		402500	278900	O	5	66513	N	 
NRTHCA	Northfleet - The Hive	01-01-1995 00:00:00		561600	174300	O	3		N	 
NRTHFLT	Northfleet	01-01-1995 00:00:00		561600	174400	O	3	88709	N	 
NRTHFTJ	Northfleet Junction	22-05-2011 00:00:00		0	0	O	3	88708	N	 
NRTHFTL	Northfleet Lafarge	22-05-2011 00:00:00		0	0	O	3	88707	N	 
NRTNJN	Norton Jn	01-01-1995 00:00:00		388400	250900	O	5	67127	N	 
NRWDJN	Norwood Jn.	01-01-1995 00:00:00		533900	167800	O	7	13526	N	 
NSHEEN	North Sheen	01-01-1995 00:00:00		519200	175400	O	3	87137	N	 
NSHMBS	Newsham Bates Staithes	01-01-1995 00:00:00		430200	579400	O	7	12243	N	 
NSHMLC	Newsham L.C.	01-01-1995 00:00:00		430200	579500	O	7	12247	N	 
NSHMSEG	Seghill North	24-09-2000 00:00:00		999999	999999	O	7	12251	N	 
NSJDRBY	North Stafford Jn	01-01-1995 00:00:00		430300	329100	M	8	57459	N	 
NSMRSTJ	North Somerset Jn	01-01-1995 00:00:00		361000	172600	O	4	81606	N	 
NSTCYRE	Newton St.Cyres	01-01-1995 00:00:00		288100	98800	O	4	83322	N	 
